STATEFP,COUNTYFP,FIPS,Producing,NatRes,Construction,Manufacturing,Services,Trade,Information,Financial,Professional,EducationHealth,Hospitality,Other,Public,Unclassified
51,155,51155,2.794750673,0.522964064,0.578692363,4.441421056,0.648261405,1.086759166,0.287027524,0.279742914,0.616578125,0.423863216,0.885936464,0.884332709,0.902842812,0.029875252
51,157,51157,1.187292214,2.482601131,1.754810957,0.651120707,1.056076817,0.617897277,4.800383908,0.36465143,0.609673374,0.429990415,1.70225627,1.512712339,0.931816268,6.393381109
51,159,51159,0.992909643,1.338138451,1.164513858,0.841041246,1.03109596,1.138156537,0,0,0.63812431,0.778163439,0.604162907,2.073701976,3.777784869,0
51,161,51161,0.856232833,0.071516838,0.69789976,1.082315506,1.010444156,1.103768497,0.536966253,1.225032886,1.367210401,0.946081672,0.840489254,1.083006767,0.698754972,0.956467169
51,163,51163,1.885550122,1.465430811,1.820259219,2.000894151,0.938663748,1.139327165,0.326844821,0.28153538,0.312782819,0.435047795,1.753052643,0.851403937,0.111357233,0.636525272
51,165,51165,2.249045444,2.031567735,1.560705782,2.682500235,0.820663854,1.072734673,0.214231521,0.459631357,0.499818045,0.709924358,0.810622815,0.575726736,0.651581991,0.217004299
51,167,51167,1.420305917,3.659473287,1.919605041,0.762713546,0.977792116,0.944049294,0.374085115,0.690466485,1.062165296,0.735050232,0.731653648,0.784807587,1.409033052,1.160752652
51,169,51169,1.430257991,0.761577354,0.58686132,2.024944917,1.049029403,1.044458138,0,0.468390288,0.295651577,0.881198646,0.833433912,0.918339745,1.515868296,0
51,171,51171,2.075058148,0.537053462,0.931307254,2.989525813,0.864995912,0.939169297,0.839645816,0.469727056,0.542529679,0.512059323,1.060992942,1.021478536,1.07179661,0.027839381
51,173,51173,2.331113574,0.138866135,0.847684764,3.549462997,0.752283768,0.735301147,0.236367107,0.31943653,0.772198734,1.014295225,0.553688406,0.488778018,1.316207929,0.356322794
51,175,51175,1.628735144,3.870608915,0.660561956,1.798817044,0.909027173,0.893245096,0,0.365504678,0.200284745,0.70720575,0.626132467,0,5.359974211,0
51,177,51177,0.703294874,0.2035858,1.359983923,0.420761516,1.139544929,1.439240082,0.346527873,0.476368293,0.751523781,0.696159737,1.297238201,1.436090575,0.65366456,1.08039721
51,179,51179,0.550644665,0.072167577,1.324588668,0.197821444,1.158290513,0.998720011,0.293641367,2.504269941,0.792061248,0.480009218,0.915785072,1.282561866,2.479580937,0.413644356
51,185,51185,1.220687128,3.914556701,0.845681156,0.977850844,1.01514032,1.390005542,0.217364344,0.670433969,0.489395436,0.768287835,0.853044717,1.004392502,1.438503422,0.192481112
51,187,51187,0.957419279,0.253587985,0.96517652,1.076459453,0.980907527,1.372768375,0.280564501,0.534633161,0.703154449,0.885728455,1.391667418,1.510058775,1.068987882,0.461400272
51,191,51191,1.603976493,1.036280309,0.587987181,2.279416408,0.936846093,1.25551929,0.343240645,0.510682525,0.541576556,0.84015339,0.91228175,0.714304315,0.723717966,0.137198508
51,193,51193,1.959020444,6.603232224,0.930831096,1.755026575,0.829319258,0.830531493,0.245225607,0.537144923,0.316186073,0.982858759,1.203659077,0.87748905,1.342777459,0
51,195,51195,0.992391643,5.90318497,0.652769354,0.351201657,0.997771516,1.277587799,0.533796873,0.510555298,0.799698246,0.757327315,0.772770632,0.517014558,3.179139846,0.184422625
51,197,51197,1.807900546,1.216335956,0.744713938,2.514770606,0.760848768,1.192462536,0.284951703,0.546509253,0.427813427,1.040171836,1.346820752,0.688257443,1.12126256,0.109831691
51,199,51199,0.824896205,0.054875003,1.644716449,0.496875777,1.0425899,0.958954097,0.143219391,0.843077826,1.007947421,0.695300694,1.873662505,1.587400888,0.948350288,0.733899038
51,510,51510,0.260638029,0,0.497428391,0.172489175,1.103253855,0.657719702,0.724498123,0.918317024,1.901161863,0.550865895,0.906160544,3.542624067,3.146634655,0.943655803
51,520,51520,1.289789278,0,0,1.912348157,0.923004679,1.373838413,1.153775598,0.637715529,0.497326885,0.427534972,1.886468577,1.348834697,1.641473327,0.132997648
51,540,51540,0.521755221,0.030559918,1.059613694,0.304096411,1.099226416,0.7920881,2.150519415,1.164194384,1.076736191,0.750829896,1.706705631,1.909452406,0.934756587,1.930843409
51,550,51550,0.955349074,0.145653881,1.89212506,0.568628743,0.938132293,1.323606325,1.13916373,0.906267901,1.313350994,0.773551782,1.01765954,1.291952691,0.91158374,0.518531264
51,580,51580,3.740709169,0,2.122512385,0,0.771524237,1.579604535,1.466071987,0.734740461,0.335350375,0.24229807,0.899483998,1.475283856,0.52849912,0
51,590,51590,1.259235253,0,0,2.028298119,0.92850266,1.07369974,0.358539394,0.635219988,0.825425756,1.297253991,1.042100835,0.820098648,0.587135416,0.465499978
51,620,51620,0.106125586,0.195277453,0.144787381,0.069537823,1.139964565,1.481476213,0,0.921629263,0.850485322,1.376435593,0.956405487,1.917567863,0.984336151,0
51,630,51630,0.221202896,0,0.433883211,0,1.100540266,1.025816022,0.975799189,0.914582571,0.767311145,1.407081874,1.88825155,1.040465294,1.082556653,0.194407231
51,640,51640,1.747650589,0,0,2.885628467,0.840663494,1.047558257,0.778506673,0.491392726,0.630051722,1.284665723,0.836907821,0.554479215,0.489341602,0.193982937
51,650,51650,0.549879003,0.002785281,0.828308785,0.488110587,1.021722995,0.980209086,0.448488016,0.51738295,1.149633045,1.126702945,1.165640221,0.851785745,2.901446852,0.296270513
51,660,51660,1.172330904,1.250937549,0.885787691,1.324839037,0.999050289,1.312740317,1.603849408,0.867415458,0.461099303,0.634758833,1.564824432,0.872417854,0.585135778,0.272855034
51,670,51670,2.482195246,0,0,3.719845987,0.75950181,0.725655008,0,0.483996425,0.485110781,0.974040696,1.11563852,0.959772819,0.701689629,0
51,680,51680,1.128290822,0,0,1.573311804,0.984665946,1.041877245,0.397761415,1.061887386,0.98438199,1.122501949,1.038152896,1.067424783,0.60719648,0.153061283
51,683,51683,1.318042097,0,0,1.207855781,0.993010345,0.761100604,0.174289716,0.554364346,1.650909185,0.978768367,0.934336574,1.342256975,1.053585605,0.532831988
51,690,51690,0.802088181,0,0,1.19204432,1.012661251,1.04338434,1.234699927,0.541840111,1.293652713,1.134379476,0.704190823,1.365822624,1.598986199,0.489817606
51,700,51700,2.126976828,0.012859828,0.568746389,3.373437276,0.780077951,0.813187306,0.695812547,0.631225626,0.945906306,0.701674251,0.796932924,0.841547697,1.264558987,0.330328952
51,710,51710,0.561069796,0,0,0.587676725,1.058506571,0.997916671,0.974488531,1.0418711,1.082233827,1.124956436,0.858929637,1.050663744,2.783124105,0.284985362
51,720,51720,0.501601579,0,0,0.430947686,1.170117948,1.212441917,1.474843405,0.52430442,0.580742666,1.487620187,1.104981027,0.849500203,0.376110349,1.073204778
51,750,51750,1.60864346,0,0,2.594451204,0.935987198,0.900501864,0,0.930726266,0.695710826,0.557855141,1.52091222,0.799905245,1.424055251,0
51,760,51760,0.598646747,0.029283668,0.9545332,0.497181393,0.98184689,0.65736306,0.54846939,1.273930241,1.51497131,1.225127466,0.976338643,1.265251298,2.347231646,0.396442529
51,770,51770,0.941856458,0,1.482952494,0,1.003420938,1.248285868,0.570742076,1.047876484,1.018942256,1.180361685,0.935495149,1.458925437,0.87347858,0.061266949
51,775,51775,1.457875855,0,0,2.05894104,0.927981799,1.120606282,0.188742972,0.806892411,0.811304582,1.095621871,0.967539057,1.221496395,0.489335458,0.141089026
51,790,51790,0.448967816,0,0,0.457956397,0.987003972,1.266462921,0.397157738,0.789070092,0.766095171,1.760573072,1.142600444,1.835632636,1.061957668,0.159303126
51,800,51800,0.865867461,0.527441309,0.840143563,0.941214032,0.93825106,1.192402858,0.313562409,0.392247107,1.099254944,1.277001662,0.913098833,0.992892033,1.752897417,0.864245929
51,810,51810,0.638880802,0.048314676,1.23468725,0.405908223,1.043866382,1.025208277,0.910762143,1.338777498,1.182783349,0.726900166,1.689593214,1.184556353,0.919142439,0.571548797
51,840,51840,0.595298035,0,0,0.855390096,1.084319462,1.081500503,0.400233874,0.741429189,0.964618733,1.454984261,1.075130038,0.766180237,0.696468257,0.435574624
51,999,51999,0,0,1.356145839,0.073728417,1.516808346,1.265034121,1.443598269,1.114277008,0.003366881,0.375904949,0.21437455,0,0.307464866,64.94235206
53,000,53000,1.284536144,2.78805522,1.116981245,1.127700735,0.933308095,0.995078024,1.792263146,0.788017781,0.856641888,0.991868146,0.936950492,0.945801882,1.009931982,0.007376977
53,007,53007,2.337571026,18.14870796,0.73796001,0.555336248,0.771754607,0.958036278,0.487559612,0.465318375,0.276876147,0.857834495,0.992740747,0.614871935,0.828736499,0.107238304
53,011,53011,1.117497132,0.338120604,1.499504713,1.038993161,0.973347487,1.02955395,1.093014527,0.877032315,0.850769865,1.173433947,0.878756441,0.998522533,0.745047458,0
53,033,53033,0.947087285,0.171530292,1.082415871,1.006379691,0.951355829,1.058511313,3.535542463,0.956001997,1.21385308,0.917885617,0.966976889,1.102233456,0.651833585,0.000308778
53,053,53053,0.947210552,0.282001482,1.509592973,0.746936695,0.930234491,1.220034028,0.576348317,0.851501168,0.692601631,1.330378276,1.012793267,1.258316993,1.256447174,0.002854908
53,067,53067,0.697743218,1.370670134,1.014112534,0.407353376,0.92727967,0.974437739,0.537307983,0.713820613,0.840984304,1.128036524,0.893298907,1.176506886,4.628699282,0.004009192
53,071,53071,2.091427936,10.16826538,0.682219438,1.518141686,0.785662689,0.717666264,0.57966888,0.531928214,0.438455329,1.215860679,0.654638434,0.769548602,1.561269743,0.128437297
53,999,53999,0,0,0,0,1.595065338,1.838831999,0,2.287034841,0.050619703,0.315970341,0.25194731,0,0.779486924,1.082957983
54,000,54000,1.087382156,2.569968494,1.146075877,0.805822224,0.992188949,1.019090452,0.72267563,0.632394372,0.689249855,1.159220303,0.96650389,0.961873094,1.419075666,0.135885458
54,001,54001,1.334251762,0,1.262061901,0,1.021862486,0.906993123,0,0.608088592,0.258587846,1.91535616,0.787027188,0,2.000510824,0
54,003,54003,0.639880452,0.609957763,0.726530912,0.598492741,1.065032427,1.349505679,2.321843139,0.536547469,0.584138626,1.122203581,0.997822661,0.669778109,1.562930572,0.064674288
54,009,54009,1.680389481,0,0,2.320800301,0.918447016,1.019558782,0.030103846,0.342638141,0.185125006,1.44487505,1.076094531,0.926622033,0.759377364,0.495070569
54,011,54011,0.865192812,0.05444589,0.771339327,1.059388237,1.006347565,0.979365632,0.54770067,0.613230908,0.816217801,1.588568949,0.997062624,0.911691679,0.530243172,0.083823079
54,017,54017,1.904472253,11.18705131,0,0,0.868526407,0.970894747,0,0.817795856,0.110272686,1.26406897,0.514159186,0.612233663,3.738506629,0
54,019,54019,0.717377589,2.944154983,0.578539571,0.419074661,1.008646152,1.040856568,0.248983033,0.478751201,0.288210293,1.350733415,1.590233052,1.802532388,1.986279601,0.104100814
54,021,54021,2.208822493,10.1810586,1.558905557,1.225695629,0.787577513,0.60650915,0,0.257831465,0.257939737,0.933467818,0.617231846,0.243086963,3.943133155,0
54,027,54027,0.60236183,0.908610343,0.88258975,0.394443396,1.077423,0.955964776,0,0.965526621,0,1.730907265,1.199216625,1.217151629,1.899713794,0
54,031,54031,4.714521808,0,0.343792094,0,0.739383855,0.971169423,0.971501598,0.67539242,0.478709489,0.598774277,0.770098192,0.791973033,1.318638059,0.475498738
54,033,54033,0.874726605,1.795120702,1.211773447,0.531188703,1.022896173,1.195833655,0.725982084,0.600749452,0.640496087,1.042814029,0.858102801,0.855376686,2.442608015,0.156504854
54,035,54035,1.736108364,0.57115089,0.785000233,2.477175629,0.868131275,1.211796251,0.239801565,0.691869973,0.362152811,0.787014391,1.191845926,0.927166074,1.047514349,0
54,037,54037,0.695496879,0.573481126,0.767992619,0.677979748,1.0619039,0.791335955,0.302601805,0.532517075,0.507928117,0.723618773,2.609472768,1.242000432,2.197340249,0.026754922
54,039,54039,0.63604641,1.365766881,0.868782727,0.382908112,1.075661967,0.947501269,0.877296875,0.952201905,0.868278202,1.163908992,0.845554508,0.998241105,2.278684412,0.01847787
54,045,54045,1.254538266,8.646343632,0.364591459,0.502058008,0.940489173,1.328532536,0.637493362,0.474239757,0.371797827,0.989821474,0.893826458,1.668082143,1.636964102,0.040952539
54,049,54049,1.22888351,6.070891064,0.992884963,0.541860912,0.943678689,1.154550061,0.459262106,0.739585901,0.81194156,0.99294525,1.011135211,1.436290169,0.809349487,0
54,055,54055,0.625462059,0.534945395,0.618309745,0.647226711,1.048740798,1.189477292,0.687965323,0.646318634,0.664781878,1.465302791,1.136448072,1.239825967,0.758439274,0
54,057,54057,1.973643235,0.523090788,0.999717185,2.777094001,0.830646797,0.983808571,2.623150356,0.399959815,0.387768883,0.993661458,0.673327401,0.863698453,0.760860035,0.056317004
54,059,54059,2.158302352,16.182412,0.603389714,0.654546801,0.796668338,0.844031272,0.464812422,0.621123546,0.324469529,1.264211041,0.396916034,1.06213603,0.967018923,0.283112528
54,061,54061,0.983828699,0.920952016,1.012285162,0.982137037,0.984607837,0.899491752,0.744720663,0.523474612,0.844452807,1.303765843,1.276029794,1.079565732,0.906220279,0.024396909
54,063,54063,2.605884901,3.069652908,1.095840811,3.387918304,0.743164218,0.551557464,0,0,0.248765809,0.887373193,0.295376479,1.324971425,3.139986087,0
54,067,54067,1.236200712,4.049760395,0.65891362,1.08708418,0.961141528,1.282677904,0.225207854,0.373558007,0.453484155,1.317953894,1.001431694,0.771699471,0.57195657,0.050049177
54,077,54077,1.624054486,1.02072696,2.729635738,1.109492165,0.882804134,0.950855498,0.517813881,0.527127565,0.328342778,0.834803673,0.735174832,1.030124571,3.394683316,0.280120718
54,079,54079,1.607474799,0.422100697,2.403607307,1.366445681,0.895537967,1.420850014,0.515396085,0.777421147,0.88617706,0.518764499,0.922163971,0.850237177,0.625906507,0.156237938
54,081,54081,0.83824843,4.174798256,0.76039711,0.317006172,1.022867446,1.157063608,0.713619022,0.483732024,0.686696348,1.274340193,1.110331962,1.058693908,1.146137447,0.074434051
54,097,54097,1.443953322,3.514893994,1.463484795,1.085592576,0.926168058,1.207231736,0.491558015,0.42822645,0.326991955,1.23980846,0.867301843,0.903344068,0.961634229,0
54,099,54099,1.06168017,2.372496243,0.851923445,0.960631607,0.992025577,1.097254514,0.096276829,0.266591542,0.263295404,1.807129885,0.748799796,0.707145319,1.069999345,0.131942788
54,103,54103,0.995533657,2.646801623,1.666037315,0.339966377,1.003493772,1.297830451,0.573844072,0.917439478,0.263415958,1.172486453,1.065873352,1.351478126,1.105792189,0.248345005
54,107,54107,0.857806492,0.202283876,0.998220417,0.893458353,1.03012755,1.187118153,0.960211711,0.819163281,0.615914803,0.986023794,1.120585087,1.00532258,1.742231766,0.042335364
54,999,54999,0,5.684646988,4.736098872,0,0.998432031,1.158176315,0.527779791,1.057523109,2.917805466,0.204761174,0.108164542,0.84042219,0.236466164,2.394362334
55,000,55000,1.471808481,0.76337462,0.878225833,1.931101104,0.923105255,0.959785627,0.846686045,0.906920674,0.7722264,0.933221508,0.920330195,0.940097053,0.949837449,1.285703011
55,009,55009,1.556603,0.457143683,1.011951575,2.056689667,0.8677798,1.042513511,0.633913327,1.341089986,0.920436506,0.850466144,0.982561545,0.860652305,0.529756036,0
55,025,55025,0.836025036,0.423122055,0.922439705,0.860721143,1.038074426,0.796567917,2.258983888,1.161600688,0.983628003,1.082741898,0.863470826,1.076121468,1.425992767,0
55,035,55035,0.891400655,0.191977072,0.754243601,1.091148564,1.039138966,1.03398837,0.588183124,0.940040295,0.93625609,1.174561007,0.905451453,0.87721186,0.885503519,0.034011681
55,063,55063,1.084251979,0.073955041,0.853053425,1.390678965,0.952626841,1.09891391,0.650262716,0.977912733,0.63991513,1.322299562,1.037002116,1.147538163,0.594217498,0
55,075,55075,2.847916883,1.759524698,0.893323763,4.145828707,0.634609649,0.902165215,0.303924811,0.470086469,0.26582329,0.783223438,0.859562381,0.829386241,0.88216472,0.083302883
55,079,55079,0.915845635,0.012639332,0.498090521,1.308591446,0.983692003,0.844170129,0.874988815,1.144400579,1.155075678,1.250594494,0.935118121,1.153811944,0.852099599,0
55,081,55081,1.793025758,2.402737094,0.921278062,2.187320832,0.870166351,1.152019027,0.237250791,0.395850842,0.326668302,0.856143084,0.822280749,0.648012709,2.054355146,0.278692165
55,133,55133,1.669278633,0.165605551,1.308602222,2.13489785,0.887896159,0.989881832,0.901053394,1.135153194,1.025176932,0.710497901,0.772978106,1.077956203,0.508711996,0
55,139,55139,2.111138188,0.325577448,1.116926197,2.983589866,0.764952624,0.848590511,0.802305594,0.796054239,0.866386267,0.84589954,0.71121201,1.147248403,0.874339581,0
55,999,55999,0,0,2.012388042,0,0.022053878,2.429103984,3.413682444,3.393055832,3.980379028,0.544246645,0.000300835,1.603417722,0.348075549,128.2383024
72,000,72000,0.912132217,0.926070515,0.617854453,1.079050921,0.862455356,1.165150423,1.159087917,0.939701923,0.963048458,1.091962407,0.886366775,0.572331516,3.368035489,0.048162619
72,003,72003,0.939292345,1.08430825,1.56164936,0.56718798,1.230724296,1.450009288,0,0.706106494,0.461863386,0.561996858,0.85835075,0.527341822,0.649674993,0
72,013,72013,1.334280303,1.845582855,0.451740785,1.749720543,0.717080765,0.772648111,0.685665464,0.784815924,0.354973788,1.848431338,0.521077422,0.430957946,4.613699966,0
72,031,72031,0.636872981,0.13125236,0.538708971,0.780687763,1.038286327,1.66988786,0.970705726,0.573375587,1.051527515,0.394499463,1.893880181,0.408965207,1.162557866,0.00918508
72,051,72051,1.543267559,0.842538998,1.227081137,1.846589053,0.891917785,1.019866641,0.457547525,0.32767508,0.772276135,0.419383231,2.399556921,0.77784932,0.587526357,0.056153462
72,053,72053,1.172990747,0.148028503,0.114981334,1.948401289,0.898328681,1.258543604,0.969456,0.55160413,0.125574012,0.798826978,2.334326132,0.588952264,1.729761614,0.197315803
72,061,72061,0.582673768,0.17386653,0.740677205,0.56537215,1.07954086,1.230889432,6.298310599,1.569891828,1.594056196,0.368838794,0.682580191,0.753830558,0.277687345,0.027290989
72,105,72105,1.893745447,2.20542465,4.568177317,0.339828945,0.820517622,1.432497584,0,0.478727541,0.701140744,0.670270292,0.822088612,0.711016732,0.885913031,0
72,121,72121,2.743086184,5.466008897,0.210545129,3.717362115,0.669631188,1.25946854,0,0.529543815,0.191994091,0.675094905,0.681822191,0.457217978,0.897081551,0
72,127,72127,0.308131747,0.03817917,0.545602262,0.22136166,1.133353772,0.780232924,1.147760485,1.61354052,1.369920701,0.83652,0.7503187,0.767546643,3.360298155,0.053435799
